thuyg20_data\F001_001.wav	biz nechche yil tirishish arqiliq bu qaqas yerni axiri munbet étizgha aylandurduq
thuyg20_data\F065_010_3.wav	bosh qalghan sinipta shoxluq qilmisun dep yuqiri yilliq sinipqa ekirip eng arqidiki orunduqqa olturghuzup qoydi
thuyg20_data\F065_011_1.wav	shu weqelerdin kéyin mafüyüen bir pay oqta ölmey qélip reqibidin öch élishqa urunuwatqan yaridar qawandek
thuyg20_data\F065_011_2.wav	özini her terepke urup bu ejel kölenggisini teltöküs yoqatmighuche
thuyg20_data\F065_011_3.wav	korlidin chiqmasliqqa qesem ichti
thuyg20_data\F065_012_1.wav	besh pirsentlik glukozigha bénzo’at
thuyg20_data\F065_012_2.wav	rotropin kofé’in natriy qatarliqlarni qoshup wénadin ursa bolidu
thuyg20_data\F065_013_1.wav	qaghanning inisi onmus qatarliqlar we yéshin barghut nagchur tékin qatarliqlar
thuyg20_data\F065_013_2.wav	özlirining qowmilirini bashlap tyendé qoruligha yétip keldi we shu yerde soda sétiq qilip turmush kechürdi hemde
thuyg20_data\F065_014_1.wav	asasliq chérkawlardin dasenba chérkawi rohaniylar chérkawi wangdi chérkawi shi chérkawi fingshun chérkawi
thuyg20_data\F065_015_2.wav	özi bolsa omjla huzurigha yénip kélip mangimu azadliq bergin dep telep qilishqa bashlaptu
thuyg20_data\F065_014_2.wav	xuawang chérkawi qatarliqlar bar
thuyg20_data\F065_015_1.wav	qehriman kékroplar memlikiti chégrisigha yetkende bu kichik esirlirini boshitip öz ixtiyarlirigha qoyuwétiptu
thuyg20_data\F065_017_1.wav	ziyawudun shulardin qoghun béqishning yollirini öginiwalghan
thuyg20_data\F065_017_2.wav	uning yazliq tawuzliri pishti hetta kéyin pishidighan mizhgan sériq qoghunlirimu teyyar boldi
thuyg20_data\F065_019_1.wav	buni teyyarlash üchün so’idi merzenjüsh
thuyg20_data\F065_019_2.wav	kündur aqaqiya ereb yélimi bir hessidin élinidu
thuyg20_data\F066_001_1.wav	rozwélt zungtung yawropa mesililiride meqsetlik halda chérchil bilen stalinning jiddiy talishishlirida stalin’gha yan basatti téhran
thuyg20_data\F066_029_1.wav	ata anilar aldi bilen özi ülge bolup hergizmu ghezep bilen balini urmasliq
thuyg20_data\F066_029_2.wav	balilargha köprek qa’ide chüshendürüp toghra yétekchilik qilip kichik dostlirigha köprek yardem bergüzüsh
thuyg20_data\F066_029_3.wav	we ularning otturisida nahayiti yaxshi dostane munasiwetni shekillendürüshke yardem bérish kérek
thuyg20_data\F066_030_1.wav	del shuni kütüp turghan almas chaqqanliq bilen tagharning éghizini boghdi ala boynaq deslepte bir ikkini ghingshighandek qildiyu
thuyg20_data\F066_030_2.wav	taghar ichige aldin sélip qoyghan yéngi choqqining puriqini sizip choqqa ghajash bilen bolup ketti
thuyg20_data\F067_002_1.wav	yaponiye aptonomiye tébbiy pen aliy mektipidiki tégyofo doktorning doklatida körsitilishiche
thuyg20_data\F067_002_2.wav	rifampin türidiki dorilarni hamilidarliq mezgilide ishlitishke bolmaydiken
thuyg20_data\F067_004_2.wav	bilen gherbning islam dinini xunükleshtürüshke qarshi turushtiki égilmes sunmas qarshiliq rohigha singgen ziddiyetlerdur
thuyg20_data\F067_012_1.wav	u her qétim bu öyge kélip sebixening süritini körgende uning chirayida cheksiz azab
thuyg20_data\F067_004_1.wav	se’idning siyasiy awazi bilen kespiy orni uning pelestinlik xristi’an ereb bolushtek diniy kimliki
thuyg20_data\F067_012_2.wav	séghinish we muhebbet belgiliri oqchuydu
thuyg20_data\F067_018_1.wav	kotuzuf mewj urup éqiwatqan ili deryasi yuqirida ap’aq choqqilar astida qariyip körün’gen bük qarighayliq
thuyg20_data\F067_015_1.wav	ular yéngi öyde qiyza basqan polu yep chuluqay sarim almisi we seper axunning qolida pishqan shérin temlik
thuyg20_data\F067_015_2.wav	gulawa jaghda qoghunliri bilen méhman bolushti
thuyg20_data\F067_018_2.wav	gholliri bilen özini jahan’gha tentene qilip turghan heywetlik dilmuk taghlirigha qaridi
thuyg20_data\F069_003_1.wav	burnidin bir munche qan qeqechliri chiqip
thuyg20_data\F067_023_1.wav	bu yigirme yashliq yigit yaponiyening paytexti tokyodiki mingjizh dashösi
thuyg20_data\F067_023_2.wav	de siyasiy iqtisad pénini öginishke marksizm bilenmu tonushushqa bashlidi
thuyg20_data\F069_003_2.wav	éghizi burni boghuzi yéniklep dimaghliridin hawa ötüshüp méngisi xéli segidep qaldi
thuyg20_data\F069_004_1.wav	besh yüz ellik altinchi nomurluq qarushtiche pütükte mundaq bayanlar bar buruch baldurqisi sichqan künidur
thuyg20_data\F069_005_1.wav	beziler abdal namini uyghur tilidiki habdal nami bilen birleshtürüp qelender dégen menide deydu
thuyg20_data\F069_004_2.wav	bu künde némila ish qilsa bolidu hemme ish xeyrlik bolur
thuyg20_data\F069_006_1.wav	bezi uniwérsal til lughetliride teleppuz bilen orfografiye otturisidiki perqning derijisige asasen
thuyg20_data\F069_006_2.wav	bezi sözler yaki hemme sözlerning teleppuzigha transkripsiye bérilidu
thuyg20_data\F069_009_1.wav	mashinining kozupi quruq bolup kökke mayil sirliri öngüshke bashlighan u mashinilarning ishlitilginige xéli bolghanli
thuyg20_data\F069_009_2.wav	qi hem bu yollarda köp mangghanliqi bilinip turatti
thuyg20_data\F069_011_1.wav	kamil istédatliq rastchil pasahetlik imam ebul putuh abdul ghappar özining tarixi kashigher dégen esiride
thuyg20_data\F069_011_2.wav	sutuq bughraxan bilen emir reshid alahide tilgha élip
thuyg20_data\F069_011_3.wav	türk elliride eng deslep islam dinigha kirgini shash éli idi dégen
thuyg20_data\F069_013_1.wav	yighinda exmetjan osman batur rozi muxtar mexsut
thuyg20_data\F069_013_2.wav	abduqadir jalalidin polat héwzulla qatarliqlar bar
thuyg20_data\F069_014_1.wav	uning sölkitidin biz uninggha mujessemlen’gen xelqimizning eqil idrak uchqunlirini
thuyg20_data\F069_015_1.wav	yesewiye sofizmi chaghatay kéyinki sofizm edebiyatining éstétik idé’alizmning
thuyg20_data\F069_014_2.wav	qan ter ünchilirini hayat menilirige bolghan qizghin izdinishlirini hés qilalaymiz
thuyg20_data\F070_001_1.wav	pen téxnikida yéngiliq yaritishni pen tetqiqat netijilirining mehsulatlishishini hemde yuqiri yéngi téxnikiliq ishlepchiqirishqa
thuyg20_data\F070_001_2.wav	kirishtürülüshini ilgiri sürüsh arqiliq aptonom rayonning yéngiche sana’etlishishni yéza igilikining kesiplishishini shundaqla yéngiliq yaritish tipidiki
thuyg20_data\F069_015_2.wav	ikki xil téma we bedi’iy en’enisini barliqqa keltürgen
thuyg20_data\F070_001_3.wav	shinjang qurushqa téximu zor töhpe qoshidu
thuyg20_data\F070_002_2.wav	méksika shehiride keng kölemlik ammiwi namayish bolghan buning bilen hökümet esker chiqirip basturup bir nechche yüz kishini étiwetken
thuyg20_data\F070_002_1.wav	bir ming toqquz yüz atmish tötinchi yili yeni olimpik tenheriket musabiqisi ötküzülüsh harpisida
thuyg20_data\F070_003_2.wav	eyni yilidiki bash wezir futiyen chyufu otturigha qoyghan asiya döletliri bilen qelbidashliq munasiwet ornitish teklipinimu
thuyg20_data\F070_003_1.wav	nawada yaponiye yuqiriqi mesilini obdan hel qilalmisa
thuyg20_data\F070_009_2.wav	bu istratégiyeni yighinchaqlighan
thuyg20_data\F070_010_1.wav	bu pilandiki atilar sisichilar arisidiki öy ochaqliq bolghanlar bolup
thuyg20_data\F070_009_1.wav	se’udi erebistani hökümitining yuqiri derijilik xewpsizlik meslihetchisi nawaf abid ötken heptidiki bir maqaliside
thuyg20_data\F070_014_1.wav	firansiye axbarat wasitilirining yéqinda ashkarilishiche
thuyg20_data\F070_010_2.wav	ular gémlérning chaqiriqigha awaz qoshup özlirining ari’an qan sistémisini tarqatqan
thuyg20_data\F070_014_3.wav	mushu ikki shirket bilen ereb birleshme xelipilikining ebuzebida ikki jayda yawropa su bésimliq yadro ré’aktorini
thuyg20_data\F070_014_2.wav	néfit sahesidiki eng chong shirket dodar guruhi süweysh shirkiti we ahach guruhi shirkiti bilen kélishim imzalap
thuyg20_data\F070_015_1.wav	halbuki sen ata anining nesihetini qulaqta tutush perzent üchün perz dep nechche ret éytqan turuqluq
thuyg20_data\F070_016_1.wav	kéyin bombayda olturaqliship qalghan yerkenlik bawudun bayning tonushturushi we iqtisadiy jehette her ayda oqush yardem puli
thuyg20_data\F070_014_4.wav	birlikte qurup chiqish arqiliq yadro énérgiye sahesige yürüsh qilishni pilanlighan
thuyg20_data\F070_015_2.wav	emelde xiro’in tütünige esir bolup paskiniliq kochisida laghaylap yürseng bu qilmishing bilen sen munapiqliq qilghan bolisen
thuyg20_data\F071_001_1.wav	shotlandiyediki kona aqsöngek a’ilisidin bolghan robirt bulus mezkur kinodiki héliqi sésip kétidighan qérining oghli idi
thuyg20_data\F070_016_3.wav	dégen yéridiki lakino tébabet shöyüenide oqughan
thuyg20_data\F070_016_2.wav	we turmush yardem puli bérishi bilen wetendash sawaqdishi hesen möwliwi bilen birge bombayning lakino
thuyg20_data\F071_001_2.wav	emma hiyliger shada pachaq idward xanliqni yohan bali’owrgha bergen
thuyg20_data\F071_001_3.wav	bu ishtin kéyin idward firansiye bilen urush qozghap shotlandiyening padishahini firansiyege qarshi en’gliyege yardem bérip esker chiqirishqa mejburlighan
thuyg20_data\F071_003_1.wav	yene bir nersini untup qalghili tas qaptimen qattiq diskining ichide baffér deydighan bir uchur saqlash orni bolup
thuyg20_data\F071_001_4.wav	emma bu padishah uning gépini anglimay eksiche firansiye bilen kélishim imzaliwalghan
thuyg20_data\F071_003_2.wav	qattiq diska texsiisige yézilidighan yaki oqulidighan uchurlar awwal mushu orun’gha téz sür’ette toshulup
thuyg20_data\F071_003_3.wav	andin kompyutér ichki saqlighuchigha yollinidu yaki ichki saqlighuchitin qattiq diska texsisige yézilidu
thuyg20_data\F071_004_1.wav	yéngi bir azab wujudumni chülghiwélip tor dunyasini közümge betbeshire hem qorqunchluq körsitiwetti
thuyg20_data\F071_004_2.wav	ténim heqiqeten shürkendi özümni tégi yoq hanggha shungghup chüshüp kétiwatqandek hés qildim
thuyg20_data\F071_004_3.wav	yimiriliwatqan exlaqimizgha bolghan héch bir ümidim qalmighan idi
thuyg20_data\F071_006_1.wav	aygül uninggha özining shéxbéghi yolidiki sulyaw zawutining aldigha barmaqchi ikenlikini éytip
thuyg20_data\F071_007_1.wav	ularning tonushiche aqquza na’ojoz toqti yultuzini insanlargha hayati bexsh ataqilghuchi
thuyg20_data\F071_007_2.wav	ila hining bash kötürüp chiqqan küni dep qaraydu
thuyg20_data\F071_008_2.wav	féz xartum shtabi washin’gton nyuyork san fransisko
thuyg20_data\F071_008_1.wav	bu sheherde demeshq kolombo angkor baghda ban’gkok shehiri
thuyg20_data\F071_008_3.wav	sé’attlé qatarliqlar qatarliq sheherdin kelgenler bar
thuyg20_data\F071_009_1.wav	uyghur xelqi bu yéziq arqiliq özlirining alaqilishish éhtiyajining höddisidin chiqipla qalmay
thuyg20_data\F071_010_1.wav	sulfadnilamid türidiki dorilarni istémal qilghanda suni köprek ichish kérek
thuyg20_data\F071_009_3.wav	chüshtani ilik big qatarliq meshhur eserlerni mushu yéziq arqiliq xatirilidi
thuyg20_data\F071_010_2.wav	bolmisa asanla zerdab késili kélip chiqidu
thuyg20_data\F071_011_1.wav	edib öz hayatida chahar diwani ferhad shérin seddi iskender lisanutteyr
thuyg20_data\F071_011_3.wav	weffiye haleti pehliwan muhemmed qatarliq eserlerni yazghan
thuyg20_data\F071_011_2.wav	lugheteyn mehbubul qulup
thuyg20_data\F071_012_1.wav	sha’irning pulgha zar chérikler bedxech yipek yurtida noruz qatarliq dastan hékayiliri
thuyg20_data\F071_012_2.wav	memliket aptonom rayon derijilik ijadiyet mukapatlirigha érishti we uning munewwer shé’irliridin tüzülgen
thuyg20_data\F071_012_3.wav	déhqan bolmaq tes namliq qapliq ün’alghu léntisi neshr qilinip nechche on ming nusxa tarqitildi
thuyg20_data\F071_016_2.wav	aladin burujéd mundaq dédi
thuyg20_data\F071_017_1.wav	yogyakarta ayrodromida boshluq tekshürüshke qatnashqan bir aliy emeldar sirttikilerge mundaq dégen
thuyg20_data\F071_021_1.wav	gérmaniye armiyesi xarkowni ishghal qilghandin kéyin alahide qarshiliqqa uchrimighachqa
thuyg20_data\F071_022_1.wav	milliy itiqadshunaslar alwasti mijezni yaman köridu lékin özliri konséssiyilerde
thuyg20_data\F071_022_2.wav	olturup jofri kochisi dégendek ghelite isimlarni yazidu
thuyg20_data\F071_021_2.wav	kazachyalopanni ishghal qilghan idi
thuyg20_data\F071_026_2.wav	alte top renggareng shayi sowgha qildi
thuyg20_data\F071_024_1.wav	ular keshmir rajagra qatarliq jaylargha bérip
thuyg20_data\F071_026_1.wav	shimaliy wéy padishahimu lyangbawni elchi qilip ewetip bir chalghu eswabi sekkiz muzikant on top qizil choz
thuyg20_data\F071_024_2.wav	qehriwa budda nomi shir térisi we yulghun yungigha ige bolup andin ordigha qaytti
thuyg20_data\F072_002_1.wav	mehmudxan özining dölet chégrasini windxiye tagh tizmilirighiche kéngeytken uning sherqiy teripi bondélxandgha
thuyg20_data\F072_003_1.wav	uningdin bashqa ay küni toshmay tughulghanlarning qan qoyuqlishish iqtidari nachar bolghachqa oksigén yétishmigechke bash söngikidin ongay qan chiqidu
thuyg20_data\F072_003_2.wav	nepsi waqitiniche toxtap qalidu we sümürüshchan öpke yallughigha giriptar bolidu
thuyg20_data\F072_002_2.wav	gherb teripi gujrat musulman padishahliqigha tutashqan
thuyg20_data\F072_005_2.wav	bir döwe san sifir arxip bilen jédelliship künni kech qilidighan bola bolmas xulase qilip
thuyg20_data\F072_005_1.wav	u chaghlarda mekteplerning xizmitini tekshürüsh intayin inchike emeliy élip bérilatti hazirqidek ishxanigha soliniwélip
thuyg20_data\F072_004_2.wav	bu jaygha kélip ékskursiye sayahet qilip xizmetlerni tekshürüp yétekchilik qildi
thuyg20_data\F072_004_1.wav	partiye we hökümet rehberliridin pingjin déngshyawpéng jyang zémin jorungji li ruyxuen chyawshi wobanggo qatarliqlar
thuyg20_data\F072_013_1.wav	dirizhor qaytidin sehnige chiqip orkéstirning yünmichlning chirisning téngi namliq muzikini chélishigha dirizhorluq qildi
thuyg20_data\F072_005_3.wav	özini we bashqilarni aldap ötidighan ishlar yoq déyerlik idi
thuyg20_data\F072_012_1.wav	rozhdéstwo bayrimi küni keyzishi épiskop muzatni élip at harwisi bilen wiybirning öyige barmaqchi idi
thuyg20_data\F072_012_2.wav	chünki bu küni wiybirning öyige nurghun ademler bérip bayramni tebriklishetti
thuyg20_data\F072_014_2.wav	wujyé wuxu yüenxé wéyxé xuyxé xuyxu wéywu’ér dégendek namlar bilen atilip keldi
thuyg20_data\F072_014_1.wav	élimizning tarix kitablirida uyghur dégen nam xilmuxil qollinildi alayluq xen sulalisidin béri uyghur dégen nam xenzu tilida
thuyg20_data\F072_015_1.wav	kolombiye uniwérsitétidiki nobél iqtisadshunasliq mukapatigha érishken jozigh styégltis
thuyg20_data\F072_013_2.wav	chünki del mushu muzika sewebidin klinton qizigha chirsiy dep isim qoyghan idi u hazir ata anisining yénida olturatti
thuyg20_data\F072_015_3.wav	iraq urushigha ketken barliq meblegh maliye sélinmisi ijtima’iy sélinma we makro iqtisadshunasliq tennerxini öz ichige alghan bolup
thuyg20_data\F072_015_4.wav	ikki tirilyon dollardin éship kétidu dédi
thuyg20_data\F072_016_1.wav	toqquzinchi ayning on beshinchi küni yetmish yashliq chémbérlén
thuyg20_data\F072_015_2.wav	xarward ammiwi maliye mutexessisi linda bilmus bilen birlikte élan qilghan tetqiqat doklatida
thuyg20_data\F072_016_3.wav	üchinchi impériyening bashliqi gitlér bilen körüshüsh üchün mangdi
thuyg20_data\F072_016_2.wav	tunji qétim ayropilan’gha olturup yette sa’etlik uzun musapini bésip gérmaniyening eng chétidiki bérchtésgadén’gha qarap uchup
thuyg20_data\F072_017_2.wav	maddiy küch adem küchlirining kapaletlik qilinish ehwali qatarliqlarni éniqlashqa toghra kélidu
thuyg20_data\F072_017_1.wav	mundaq bolghanda ishlepchiqirish téxnikisi hüner sen’et meshghulat jeryani we üskünilerning tallinishi qurulushqa lazim bolidighan maliye küchi
thuyg20_data\F073_002_2.wav	chünki junggo alliburun teywen rehberlirige peqet junggo teywen dep qollansanglar biz silerge dexli qilmaymiz pütün herbiy siyasiy hoquq öz qolunglarda dep bayanat élan qildi
thuyg20_data\F072_019_1.wav	hazirche xelq éghiz edebiyatidiki qarashlar pérzhiwaliskiy bonwalot
thuyg20_data\F073_002_1.wav	bu urushta junggoning duch kelgini teywenni qayturuwalalmasliq emes belki shinjang shizang ichki mongghuldin ayrilip qélish
thuyg20_data\F072_019_2.wav	we bashqa ékspéditsiyechilerning yazmilirigha asasen chaqiliq we wash shehirining qayta berpa bolushini miladiye on toqquzinchi esirning béshigha sürüshke toghra kélidu
thuyg20_data\F073_006_2.wav	xam eshya yéqilghu heriketlendürgüch küch transport we bashqa her xil hemkarliship ishleydighan shert shara’itlarning kapaletlik qilish derijisi
thuyg20_data\F073_006_1.wav	mundaq bolghanda bayliq menbesini gé’olog gidro shara’itliri mehsulat sétilidighan baziri we iqtidari
thuyg20_data\F073_006_3.wav	ishchi xizmetchilerning turmush mu’essesiliri we muhit asrash ehwali qatarliqlarni éniqlashqa toghra kélidu
thuyg20_data\F073_010_1.wav	qalqansiman bez iqtidari küchiyip kétish késilige giriptar bolghan anilar métil ti’o’uratsil türidiki dorilarni ishlitishke éhtiyajliq bolghanda
thuyg20_data\F073_012_2.wav	elwette bu ishqa tereddut alghan nurghun qérindashlirimiz bashqilarning xata teshwiqigha ishinip bu pilandin chékinip chiqti
thuyg20_data\F073_013_1.wav	kambodzhadiki wetenperwer küchler wiyétnam hökümitining qollishi bilen xenzuperes polpotta hakimiyitige qarshi hujum qozghighandin kéyin
thuyg20_data\F073_010_2.wav	uning sütidimu dorilarning qoyuqluq derijisi intayin yuqiri bolidu
thuyg20_data\F073_012_1.wav	turmush bir déngizgha oxshaydu sizde irade jasaret bolghandila üzüp qirghaqqa chiqalaysiz
thuyg20_data\F073_013_2.wav	xenzu hökümiti wyétnamgha qaratqan bésimini téximu kücheytti
thuyg20_data\F073_014_1.wav	bélgiye gollandiye tili qollinidighan xristi’an dini démokratlar partiyesining rehbiri éwlaytmu kabinét teshkilleydighan partiyeler we parlaméntining testiqini alghandin kéyin
thuyg20_data\F073_015_1.wav	tashqirida soghuqning shunche qattiqliqigha derwaza aldidiki ikki tüp shemshadning qar muz bilen qaplinip ketkinige qarimay
thuyg20_data\F073_014_2.wav	mushu heptining axirliri waqitliq hökümet bash weziri xofstadtning qolidin hoquqni ötküzüwalidu
thuyg20_data\F073_016_2.wav	xo’owér hökümitining aktip diplomatiyesi qoynida besh milyon ishsiz yatqan jennet amérika hazir perdilep bolmaydighan sinipiy qarmu qarshiliqning yuqiri pelliside turmaqta
thuyg20_data\F073_015_2.wav	zal gürkirep köyüwatqan hollandche meshning issiqidin we partiye teshkilati chaqirghan matem yighinigha qatnishiwatqan alte kishining tiniqidin issip ketken idi
thuyg20_data\F073_016_1.wav	istémalgha maslishalmaydighan bir tereplime ishlepchiqirish meblegh salidighan bazarlardin mehrum qalghan zor maliye kapitali
thuyg20_data\F073_017_1.wav	shinxey inqilabi qozghalghandin kéyin manjular yasinip qachmaqchi boptimish xangjuluqlar terep tereptin charlap gumanliq kishiler yoluqup
thuyg20_data\F073_017_2.wav	qalsa uninggha jubey jushiju toqquz yüz toqsan toqquz dep éytquzidiken manjular bolup qalsa ular jezmen guwbey guw shiguw dep oquydiken
thuyg20_data\F073_018_1.wav	bu qilmishlar erzan qulay öy bahasini ijra qilmasliq tawar öy bahasini en’ge aldurush tüzümige boysunmasliq natoghra wasite bilen bahani östürüwélish baha’üstige baha chaplash
thuyg20_data\F073_020_1.wav	yigirme üchinchi awghust qirghizistanning quruqluq déngiz hawa armiye qisimliri kolléktip xewpsizlik shertnamisi teshkilati ramkisida
thuyg20_data\F074_002_1.wav	bu insanni yenila nepret bilen esleymiz
thuyg20_data\F073_021_1.wav	jenubiy wong dewridiki sha’ir wang saqlighan tang dewridiki yuyunuwatqan bala resimige béghishlima song nezmiliridiki xatiriler qiriq beshinchi jild dégen shé’irida
thuyg20_data\F073_021_2.wav	chékit güllük bu pistini silap yuysang yatidu oynatsa ger ademler héch qachanda qachmaydu dep teripligen
thuyg20_data\F073_020_2.wav	qazaqistanda chégra ikki ming alte namliq keng kölemlik manéwir ötküzüp ottura asiya rayonida künséri qutrawatqan ékstirmistlargha qandaq taqabil turushni meshiq qildi
thuyg20_data\F074_006_1.wav	sha’ir shélléyning ipadilesh usuligha kelsek qedimi grék dramiliri we tragédiyiliridiki ipadilesh usullirini shéksipérning tragédiyiliridin
thuyg20_data\F074_002_2.wav	bextsiz se’idiye jallat xénim qatarliq tarixi romanlargha reddiye béreligidek pakitingiz bolsa otturigha tashlang
thuyg20_data\F074_002_3.wav	u romanlar asasen xeq ichidin toplinip retlinip royapqa chiqqan
thuyg20_data\F074_006_2.wav	semyul békkétning dramiliridin we hettaki xarold pintérning dramiliridin tépish mumkin
thuyg20_data\F074_009_1.wav	shuning bilen bir waqitta gérmaniyelik gayrikmu bu tetqiqatni musteqil ishlep bir ming alte yüz ellikinchi yili tunji purshinliq waku’um pompini yasap
thuyg20_data\F074_007_2.wav	abdulwahid ibni zeydke oxshighan zahidlarning chongliri arqiliq burunqi zahidlarda körülüp baqmighan
thuyg20_data\F074_007_1.wav	zuhd uqumi kufe besrelerde ibrahim ibni edhem malik ibni diynar elhafiy edewiyye
thuyg20_data\F074_009_2.wav	bir ming alte yüz ellik tötinchi yili madinborugta meshhur madénborug yérim shar tejribisini ishligen
thuyg20_data\F074_015_1.wav	ottura asiya xelqlirining eng qedimki étiqadida shaman dinidin ibaret uruqdashliq dewrige mensup bir xil mupessel dinning mewjut bolghanliqi
thuyg20_data\F074_012_2.wav	sani bir milyondin ashmaydighan bezi milletlerning tili windowus nizamida tépilidu hemde mukemmelleshken melumat torliri körünüp turidu
thuyg20_data\F074_012_1.wav	hazirgha qeder windowus nizamlirida uyghurche xet nusxisi tépilmaydu
thuyg20_data\F074_015_2.wav	nurghunlighan tarixiy kitablarda qeyt qilin’ghan
thuyg20_data\F074_016_2.wav	kantqila emes bétxowén’gha oxshash muzikantlarghimu darwin’ghila emes karliligha oxshash ediblergimu teshna
thuyg20_data\F074_016_1.wav	shunga kishiler nyuton’gha oxshashlargha teshna bolupla qalmay shékéspérgha oxshash sha’irlarghimu boyilgha oxshashlarghila emes rapa’élgha oxshash ressamlarghimu
thuyg20_data\F074_017_2.wav	chényenké shenkushyu sunshang jéng’ér qatarliqlar bar
thuyg20_data\F074_017_1.wav	xen ependining aldi keynide bu heqte tetqiqat élip barghan alimlardin néyting xusilang beywukuji yütyenxéng jyennéyxéng
thuyg20_data\F074_018_2.wav	yuenchung yene wu a’ilisidikilerdin wu sensi wu yowning hemde xanning ishenchige érishken ji wen qatarliqlar idi
thuyg20_data\F074_019_1.wav	kélnikliq ipadiliri we ayallar bölümidiki tekshürüsh netijilirige asasen di’agnoz qoyush anche tes emes
thuyg20_data\F074_019_2.wav	eger baliyatqu boyni zédisi ikkinchi derijige yetken bolsa baliyatqu boynidin suwalma élip tekshürüp rak hüjeyrining bar yoqluqini éniqlaymiz
thuyg20_data\F074_018_1.wav	bu chong wezirler bolsa xorénji yuenzung chyaw wéydaw lo yuenjang
thuyg20_data\F074_021_1.wav	abdul qadir marakesh sultanining qéshigha bérip panahlinidu shunga
thuyg20_data\F075_004_2.wav	déskoxana xaliqning zeximlinishi qanunda belgilen’gen ziyanliq aqiwetning kélip chiqishini cheklesh mejburiyitini ada qilmay sewenlik ötküzgen
thuyg20_data\F074_021_2.wav	töt ming töt yüz seksen birinchi yili firansuzlar kinez jo’inwiléning bashchiliqida marakeshke qarshi atlinidu
thuyg20_data\F075_004_1.wav	déskoxana amanliq saqlash xadimining xizmet ornidin ayrilishi sewebidin qeyserning xaliqni urushi héch qandaq cheklimige uchrimay xaliq zeximlen’gen démek
thuyg20_data\F075_005_1.wav	küsen qedimki döliti qurulghan jay nahiye we etrapida tengritagh sirliq chong jilghisi qizil tash kémirliri
thuyg20_data\F075_005_2.wav	qumtura ming’öyi subash kona shehiri qatarliq dölet derijilik aptonom rayon derijilik medeniy yadikarliqlarni qoghdash ornidin ottuz nechchisi bar
thuyg20_data\F075_007_1.wav	sung sulalisi dewridiki jang shyawbu yazghan emeliy ehwal dégen kitabta mundaq dep yézilghan
thuyg20_data\F075_007_2.wav	dang jing sawatsiz idi kochidin ötüp kétiwétip bir meddahning meddahliq qiliwatqanliqini körüp qéliptu
thuyg20_data\F075_011_2.wav	insan qiyapitide héch qachan körmigen idi
thuyg20_data\F075_011_1.wav	jémma shu qeder cheksiz chidighusiz azab we qayghu alamitini liwornodiki bagh derwazisi aldida montanélli bilen bille turghan chaghda körgendin tashqiri
thuyg20_data\F075_020_2.wav	beziliri hetta özini tashlapla yétiwalatti emma igiliri turup tartqushlap yene ornidin qopuratti
thuyg20_data\F075_020_1.wav	bir birige suwushup sanjaq sanjaq turup ketken qoy öchkiler goya mereshkimu madari yetmigendek tillirini chiqirip tinmay hasiraytti
thuyg20_data\F076_001_2.wav	biraq insanlar arisida ongxaylar bir az köp bolup bu ongxay bolush yaxshi dégen adetni shekillendürgen
thuyg20_data\F076_001_1.wav	bezibir tik tak top choyla top neyziwazliq qilidighan tenheriketchiler asasen sol qoldiki üstünlüki boyiche maharitini körsitip yaxshi netijilerge érishidu
thuyg20_data\F076_005_2.wav	üch yüz atmish bir ming dollarliq mal mülük bulan’ghan idi
thuyg20_data\F076_005_1.wav	bir ming dollar qimmitidiki kiyim kéchek öy jahazliri hemmini pulgha sundurghanda jem’iy on milyard alte yüz yetmish besh milyon
thuyg20_data\F076_011_1.wav	bir ademgila qariwalmisngzmu bolidu etrapingizda yigit dégen jiq kimge gep qilghungiz kelse shuninggha gep qilalaysiz
thuyg20_data\F076_006_2.wav	qorsiqini toyghuzghandin kéyin qomushluqqa kirip kétidighan yawa tongguzlargha oxshaydiken
thuyg20_data\F076_011_2.wav	kim bilen oynighungiz kelse shuning bilen oyniyalayisz yalghuz qizlarning etrapida perwane bolidighan oghullar az bolup qalmaydu
thuyg20_data\F076_006_1.wav	ichkiridin chiqqan emeldarlar shinjanggha chöntek toshquzushqila kélidiken ular xuddi déhqanlarning térilghu we bagh waranlirini weyran qilip
thuyg20_data\F076_012_2.wav	tang sulalisige oqushqa ewetilgen yijibodi tubushingnenlar bolupla qalmay belki chong quruqluqtin yötkilip barghanlarning ewladliridin
thuyg20_data\F076_013_1.wav	shu weqelerdin kéyin mafüyüen bir pay oqta ölmey qélip reqibidin öch élishqa urunuwatqan yaridar qawandek özini her terepke urup
thuyg20_data\F076_012_3.wav	duen dajaw qatarliq kishilermu bar idi
thuyg20_data\F076_012_1.wav	dabaw qanun permanini tüzüshke qatnashqanlar ichide
thuyg20_data\F076_013_2.wav	bu ejel kölenggisini teltöküs yoqatmighuche korlidin chiqmasliqqa qesem ichti
thuyg20_data\F076_014_2.wav	we shu yerde soda sétiq qilip turmush kechürdi hemde bey’et qilishqa ijazet soridi
thuyg20_data\F076_014_1.wav	qaghanning inisi onmus qatarliqlar we yéshin barghut nagchur tékin qatarliqlar özlirining qowmilirini bashlap tyendé qoruligha yétip keldi
thuyg20_data\F076_015_1.wav	u ghar éghizida toxtaptu güllep yatqan yer yüzige hawareng déngizgha issiq yopyoruq dunyagha qaraptu
thuyg20_data\F076_015_2.wav	shu chaghda u qayghugha chömüptu qorquptu
